origin_date,horizon,actual,naive,xgboost,fold,lower_90,upper_90,lower_95,upper_95
2012-02-24,5,0.8599999999999999,0.95,0.9436552424915134,0,0.8666017398238182,1.0207087442278862,0.8437969505786895,1.0435135334730148
2012-02-24,20,0.9500000000000002,0.95,0.9075604498386383,0,0.7473999828100204,1.0677209168672561,0.714199212193489,1.1009216874837875
2012-02-27,1,0.9099999999999999,0.94,0.940311415962642,0,0.9024724574387073,0.9781503738462924,0.8969429792463779,0.9836798520386218
2012-02-27,5,0.8699999999999999,0.94,0.9443713422492146,0,0.8673178428411483,1.0214248472452163,0.8445130535960197,1.044229636490345
2012-02-27,20,0.95,0.94,0.9085940071940422,0,0.7484335327148437,1.0687544667720794,0.7152327620983123,1.1019552373886108
2012-02-28,1,0.8799999999999999,0.9099999999999999,0.9073519234918057,0,0.8695129638910293,0.9451908802986144,0.8639834856986999,0.9507203584909438
2012-02-28,5,0.8599999999999999,0.9099999999999999,0.9050919761322438,0,0.8280384725332259,0.9821454769372939,0.8052336832880973,1.0049502661824226
2012-02-28,20,0.9100000000000001,0.9099999999999999,0.8755113406479358,0,0.7153508698940276,1.0356718039512633,0.6821500992774963,1.0688725745677947
2012-02-29,1,0.8999999999999999,0.8799999999999999,0.8860149738565086,0,0.8481760147213935,0.9238539311289786,0.8426465365290641,0.929383409321308
2012-02-29,5,0.8499999999999999,0.8799999999999999,0.8941008654609321,0,0.8170473623275756,0.9711543667316436,0.794242573082447,0.9939591559767722
2012-02-29,20,0.9300000000000002,0.8799999999999999,0.8619288179278373,0,0.7017683434486388,1.0220892775058745,0.6685675728321074,1.055290048122406
2012-03-01,1,0.8599999999999999,0.8999999999999999,0.906326398346573,0,0.8684874415397643,0.9441653579473495,0.8629579633474349,0.9496948361396789
2012-03-01,5,0.8399999999999999,0.8999999999999999,0.8965834298636763,0,0.8195299297571181,0.9736369341611861,0.7967251405119895,0.9964417234063148
2012-03-01,20,0.9000000000000001,0.8999999999999999,0.8815520141273736,0,0.7213915526866912,1.041712486743927,0.6881907820701598,1.0749132573604583
2012-03-02,1,0.8699999999999999,0.8599999999999999,0.8627438483666627,0,0.8249048894643782,0.9005828058719634,0.8193754112720488,0.9061122840642928
2012-03-02,5,0.8399999999999999,0.8599999999999999,0.8539289432950317,0,0.7768754443526267,0.9309824487566947,0.754070655107498,0.9537872380018233
2012-03-02,20,0.9099999999999999,0.8599999999999999,0.8481289023905991,0,0.6879684334993361,1.0082893675565718,0.6547676628828047,1.0414901381731032
2012-03-05,1,0.8599999999999999,0.8699999999999999,0.8712108122464268,0,0.8333718542754649,0.90904977068305,0.8278423760831355,0.9145792488753794
2012-03-05,5,0.8200000000000001,0.8699999999999999,0.8828049105405806,0,0.8057514083385466,0.9598584127426146,0.782946619093418,0.9826632019877433
2012-03-05,20,0.9199999999999999,0.8699999999999999,0.8639798898994921,0,0.703819419145584,1.0241403532028197,0.6706186485290526,1.057341123819351
2012-03-06,1,0.8499999999999999,0.8599999999999999,0.8695401750877498,0,0.8317012159526347,0.9073791323602198,0.8261717377603053,0.9129086105525492
2012-03-06,5,0.8600000000000001,0.8599999999999999,0.869893488138914,0,0.7928399896621703,0.9469469940662383,0.7700351929664611,0.9697517758607863
2012-03-06,20,0.9299999999999999,0.8599999999999999,0.85091715272516,0,0.6907566791772841,1.0110776132345198,0.6575559085607527,1.0442783838510512
2012-03-07,1,0.8399999999999999,0.8499999999999999,0.8499877270274736,0,0.8121487669646739,0.887826683372259,0.8066192887723445,0.8933561615645884
2012-03-07,5,0.9299999999999999,0.8499999999999999,0.8466692111920564,0,0.7696157082915305,0.9237227126955985,0.7468109190464018,0.9465275019407271
2012-03-07,20,0.9099999999999999,0.8499999999999999,0.8228226251900195,0,0.6626621544361113,0.982983088493347,0.62946138381958,1.0161838591098784
2012-03-08,1,0.8399999999999999,0.8399999999999999,0.8444780070893465,0,0.8066390493512152,0.8823169657588004,0.8011095711588858,0.8878464439511298
2012-03-08,5,0.94,0.8399999999999999,0.8433094224054365,0,0.7662559190392493,0.9203629234433173,0.7434511297941206,0.9431677126884459
2012-03-08,20,0.8799999999999999,0.8399999999999999,0.8205718641728161,0,0.6604113990068434,0.9807323330640791,0.627210628390312,1.0139331036806105
2012-03-09,1,0.8200000000000001,0.8399999999999999,0.8427472050860523,0,0.8049082459509371,0.8805861623585223,0.7993787677586077,0.8861156405508517
2012-03-09,5,0.9600000000000002,0.8399999999999999,0.8388168505951761,0,0.7617633455991744,0.9158703500032424,0.7389585563540457,0.938675139248371
2012-03-09,20,0.8799999999999999,0.8399999999999999,0.8188290373980998,0,0.6586685740947722,0.9789895081520079,0.6254678034782408,1.0121902787685393
2012-03-12,1,0.8600000000000001,0.8200000000000001,0.8248027448356152,0,0.7869637866318226,0.8626417030394078,0.7814343084394932,0.8681711812317372
2012-03-12,5,1.0,0.8200000000000001,0.8203618400951382,0,0.7433083352446557,0.8974153396487237,0.720503545999527,0.9202201288938523
2012-03-12,20,0.8399999999999999,0.8200000000000001,0.7950684536993504,0,0.6349079829454423,0.955228917002678,0.6017072123289109,0.9884296876192094
2012-03-13,1,0.9299999999999999,0.8600000000000001,0.8651085324957968,0,0.8272695733606816,0.9029474897682668,0.8217400951683522,0.9084769679605962
2012-03-13,5,0.9899999999999998,0.8600000000000001,0.8630303457751871,0,0.7859768426418305,0.9400838470458985,0.7631720533967019,0.9628886362910272
2012-03-13,20,0.79,0.8600000000000001,0.838711573407054,0,0.6785511082410813,0.998872042298317,0.64535033762455,1.0320728129148484
2012-03-14,1,0.94,0.9299999999999999,0.9329873761814087,0,0.8951484191417693,0.9708263355493545,0.8896189409494399,0.9763558137416839
2012-03-14,5,0.9600000000000002,0.9299999999999999,0.9267623024713247,0,0.8497088032960891,1.003815807700157,0.8269040140509605,1.0266205969452857
2012-03-14,20,0.7999999999999998,0.9299999999999999,0.906650359109044,0,0.746489890217781,1.0668108242750167,0.7132891196012496,1.100011594891548
2012-03-15,1,0.9600000000000002,0.94,0.9338684864901006,0,0.8960295268893241,0.9717074432969093,0.8905000486969947,0.9772369214892387
2012-03-15,5,0.9600000000000002,0.94,0.8994659209251403,0,0.8224124187231063,0.9765194231271743,0.7996076369285583,0.999324212372303
2012-03-15,20,0.8199999999999998,0.94,0.8758182847499847,0,0.7156578177213668,1.0359787517786025,0.6824570322036743,1.069179522395134
2012-03-16,1,1.0,0.9600000000000002,0.9545354210212829,0,0.9166964618861677,0.9923743782937529,0.9111669836938383,0.9979038564860823
2012-03-16,5,0.9500000000000002,0.9600000000000002,0.9112586556375029,0,0.8342051571607592,0.9883121578395369,0.8114003604650499,1.0111169470846655
2012-03-16,20,0.79,0.9600000000000002,0.876171692311764,0,0.7160112178325655,1.0363321593403818,0.6828104472160341,1.0695329299569132
2012-03-19,1,0.9899999999999998,1.0,0.9986789190443233,0,0.9608399607241154,1.0365178771317005,0.955310482531786,1.04204735532403
2012-03-19,5,0.95,1.0,0.9590209722518921,0,0.8819674700498581,1.036074474453926,0.8591626882553101,1.0588792636990547
2012-03-19,20,0.7799999999999998,1.0,0.9326135665178299,0,0.772453099489212,1.0927740335464478,0.7392523288726807,1.1259748041629791
2012-03-20,1,0.9600000000000002,0.9899999999999998,0.9822026777639983,0,0.9443637186288831,1.0200416350364683,0.9388342404365537,1.0255711132287977
2012-03-20,5,0.9100000000000001,0.9899999999999998,0.9498465375602243,0,0.8727930390834806,1.0269000397622583,0.8499882423877714,1.049704829007387
2012-03-20,20,0.7399999999999998,0.9899999999999998,0.9094416552782056,0,0.7492811882495878,1.0696021223068235,0.7160804176330564,1.1028028929233549
2012-03-21,1,0.9600000000000002,0.9600000000000002,0.9426686065644028,0,0.9048296502232553,0.9805075647681953,0.8993001720309259,0.9860370429605247
2012-03-21,5,0.9300000000000002,0.9600000000000002,0.9193984223902227,0,0.8423449164628984,0.9964519245922567,0.8195401346683504,1.0192567138373854
2012-03-21,20,0.72,0.9600000000000002,0.9047354078292849,0,0.744574940800667,1.0648958748579027,0.7113741701841356,1.098096645474434
2012-03-22,1,0.9500000000000002,0.9600000000000002,0.9534990718029441,0,0.9156601122021677,0.9913380286097528,0.9101306340098383,0.9968675068020822
2012-03-22,5,0.9000000000000001,0.9600000000000002,0.9419455873221161,0,0.8648920869827272,1.0189990913867952,0.8420872977375986,1.0418038806319239
2012-03-22,20,0.71,0.9600000000000002,0.9251433788239958,0,0.7649829155206682,1.085303849577904,0.7317821449041368,1.1185046201944353
2012-03-23,1,0.95,0.9500000000000002,0.9461535851471128,0,0.9083146274089815,0.9839925438165666,0.9027851492166521,0.989522022008896
2012-03-23,5,0.9099999999999999,0.9500000000000002,0.9315613459795715,0,0.8545078456401827,1.0086148500442507,0.831703056395054,1.0314196392893793
2012-03-23,20,0.71,0.9500000000000002,0.9101514227688314,0,0.7499909520149233,1.070311886072159,0.7167901813983919,1.1035126566886904
2012-03-26,1,0.9100000000000001,0.95,0.9444517742842435,0,0.9066128179430961,0.9822907343506813,0.9010833397507667,0.9878202125430107
2012-03-26,5,0.9199999999999999,0.95,0.9414102908223867,0,0.8643567904829978,1.0184637948870658,0.8415520012378692,1.0412685841321945
2012-03-26,20,0.6799999999999999,0.95,0.9024476639926433,0,0.7422872006893158,1.0626081347465515,0.7090864300727844,1.0958089053630828
2012-03-27,1,0.9300000000000002,0.9100000000000001,0.9155049951188268,0,0.8776660373806955,0.9533439537882806,0.8721365591883661,0.95887343198061
2012-03-27,5,0.9299999999999999,0.9100000000000001,0.9133796878997238,0,0.8363261854648592,0.9904331898689271,0.8135213962197305,1.0132379791140558
2012-03-27,20,0.6599999999999999,0.9100000000000001,0.8722247442603113,0,0.7120642697811128,1.0323852112889291,0.6788634991645814,1.06558597445488
2012-03-28,1,0.9000000000000001,0.9300000000000002,0.9319567108247431,0,0.894117754250765,0.9697956706583502,0.8885882760584356,0.9753251488506796
2012-03-28,5,0.9099999999999999,0.9300000000000002,0.9350205332227053,0,0.8579670342803003,1.0120740386843683,0.8351622450351717,1.034878827929497
2012-03-28,20,0.6700000000000002,0.9300000000000002,0.9022514878958465,0,0.7420910227298738,1.0624119567871095,0.7088902521133424,1.095612727403641
2012-03-29,1,0.9099999999999999,0.9000000000000001,0.9056435810402037,0,0.8678046219050886,0.9434825383126737,0.8622751437127592,0.9490120165050031
2012-03-29,5,0.8799999999999999,0.9000000000000001,0.9020822645165028,0,0.8250287637114526,0.9791357681155206,0.802223974466324,1.0019405573606492
2012-03-29,20,0.6799999999999997,0.9000000000000001,0.8557111151516439,0,0.6955506443977357,1.0158715784549714,0.6623498737812044,1.0490723490715028
2012-03-30,1,0.9199999999999999,0.9099999999999999,0.9144765742495655,0,0.8766376151144504,0.9523155315220355,0.871108136922121,0.9578450097143649
2012-03-30,5,0.8799999999999999,0.9099999999999999,0.9063764583226293,0,0.8293229526281356,0.9834299570322036,0.806518163383007,1.0062347462773322
2012-03-30,20,0.6599999999999999,0.9099999999999999,0.8812355267256498,0,0.721075061559677,1.0413959956169128,0.6878742909431457,1.0745967662334441
2012-04-02,1,0.9299999999999999,0.9199999999999999,0.9254671694524585,0,0.8876282107830047,0.9633061271905898,0.8820987325906753,0.9688356053829192
2012-04-02,5,0.8399999999999999,0.9199999999999999,0.9134741645120084,0,0.8364206609129905,0.9905276653170585,0.8136158716678619,1.0133324545621871
2012-04-02,20,0.7,0.9199999999999999,0.8902000897377729,0,0.7300396245718002,1.0503605586290359,0.6968388539552688,1.0835613292455673
2012-04-03,1,0.9099999999999999,0.9299999999999999,0.927038829838857,0,0.8891998718678951,0.9648777882754802,0.8836703936755657,0.9704072664678096
2012-04-03,5,0.79,0.9299999999999999,0.9256081970594823,0,0.8485546934604644,1.0026616978645324,0.8257499042153358,1.025466487109661
2012-04-03,20,0.7199999999999998,0.9299999999999999,0.8748908902704715,0,0.7147304195165634,1.035051353573799,0.681529648900032,1.0682521241903304
2012-04-04,1,0.8799999999999999,0.9099999999999999,0.903014367762953,0,0.8651754109561443,0.9408533255010842,0.8596459327638148,0.9463828055560588
2012-04-04,5,0.7999999999999998,0.9099999999999999,0.8933053462207317,0,0.816251847743988,0.9703588484227657,0.7934470510482787,0.993163633942604
2012-04-04,20,0.71,0.9099999999999999,0.8546780905127525,0,0.694517616033554,1.0148385575413703,0.6613168454170226,1.048039320707321
2012-04-05,1,0.8799999999999999,0.8799999999999999,0.873794155307114,0,0.8359551961719989,0.911633112579584,0.8304257179796695,0.9171625907719134
2012-04-05,5,0.8199999999999998,0.8799999999999999,0.8749417691677808,0,0.7978882688283919,0.9519952732324599,0.7750834795832633,0.9748000624775885
2012-04-05,20,0.7,0.8799999999999999,0.8274565647542476,0,0.66729610145092,0.9876170355081557,0.6340953308343886,1.020817806124687
2012-04-06,1,0.8399999999999999,0.8799999999999999,0.8843897628784179,0,0.8465508046746253,0.9222287210822104,0.8410213264822959,0.9277581992745398
2012-04-06,5,0.79,0.8799999999999999,0.8884659028798341,0,0.8114123988151549,0.9655194032192229,0.7886076095700263,0.9883241924643515
2012-04-06,20,0.77,0.8799999999999999,0.8659767109155654,0,0.7058162438869475,1.0261371779441832,0.6726154732704162,1.0593379485607146
2012-04-09,1,0.79,0.8399999999999999,0.8391062062326817,0,0.8012672477960585,0.8769451642036437,0.7957377696037291,0.8824746423959731
2012-04-09,5,0.7799999999999998,0.8399999999999999,0.8441610845364629,0,0.7671075800061224,0.9212145844101904,0.7443027907609938,0.9440193736553191
2012-04-09,20,0.75,0.8399999999999999,0.816934665814042,0,0.6567742043733595,0.9770951384305953,0.6235734337568282,1.0102959090471266
2012-04-10,1,0.7999999999999998,0.79,0.7933449984621257,0,0.7555060395598412,0.8311839559674263,0.7499765613675118,0.8367134341597557
2012-04-10,5,0.7399999999999998,0.79,0.815307085365057,0,0.738253583163023,0.8923605912923813,0.7154487901926041,0.9151653730869294
2012-04-10,20,0.75,0.79,0.7838881546258927,0,0.6237276875972748,0.9440486216545105,0.5905269169807434,0.9772493922710419
2012-04-11,1,0.8199999999999998,0.7999999999999998,0.8105642322450874,0,0.7727252740412949,0.8484031885862349,0.7671957939863203,0.8539326667785643
2012-04-11,5,0.72,0.7999999999999998,0.837401173263788,0,0.760347671061754,0.9144546717405317,0.7375428818166254,0.937259468436241
2012-04-11,20,0.77,0.7999999999999998,0.7883798444643615,0,0.6282193839550017,0.9485403180122374,0.5950186133384703,0.9817410886287687
2012-04-12,1,0.79,0.8199999999999998,0.8260344492085276,0,0.7881954905390738,0.8638734069466589,0.7826660123467444,0.8694028851389883
2012-04-12,5,0.71,0.8199999999999998,0.8282184933125971,0,0.7511649948358534,0.9052719992399214,0.7283601981401442,0.9280767810344694
2012-04-12,20,0.75,0.8199999999999998,0.7836126868426798,0,0.6234522235393523,0.943773157596588,0.5902514529228209,0.9769739282131193
2012-04-13,1,0.7799999999999998,0.79,0.7996381334587932,0,0.7617991761863232,0.8374770925939083,0.7562696979939938,0.8430065707862378
2012-04-13,5,0.71,0.79,0.7811534227430821,0,0.7040999168157578,0.8582069212198258,0.6812951350212098,0.881011717915535
2012-04-13,20,0.6699999999999999,0.79,0.7619674121588469,0,0.6018069469928742,0.9221278810501099,0.5686061763763428,0.9553286516666413
2012-04-16,1,0.7399999999999998,0.7799999999999998,0.7817160894349215,0,0.7438771302998064,0.8195550467073915,0.738347652107477,0.825084524899721
2012-04-16,5,0.6799999999999999,0.7799999999999998,0.8017923838645218,0,0.7247388797998426,0.8788458842039106,0.701934090554714,0.9016506734490393
2012-04-16,20,0.6699999999999999,0.7799999999999998,0.7470770056545732,0,0.5869165349006651,0.9072374689579008,0.5537157642841337,0.9404382395744322
2012-04-17,1,0.72,0.7399999999999998,0.7426149770710615,0,0.7047760204970834,0.7804539369046686,0.699246542304754,0.785983415096998
2012-04-17,5,0.6599999999999999,0.7399999999999998,0.7480239623785017,0,0.6709704601764677,0.8250774645805357,0.648165670931339,0.8478822538256643
2012-04-17,20,0.6399999999999999,0.7399999999999998,0.7324515001475809,0,0.5722910368442533,0.892611970901489,0.5390902662277219,0.9258127415180204
2012-04-18,1,0.71,0.72,0.7267909704521298,0,0.6889520113170147,0.7646299277245998,0.6834225331246853,0.7701594059169292
2012-04-18,5,0.6700000000000002,0.72,0.7342641859129071,0,0.6572106865048408,0.8113176909089088,0.6344058972597122,0.8341224801540374
2012-04-18,20,0.6599999999999999,0.72,0.6954172544926405,0,0.5352567893266678,0.8555777233839035,0.5020560187101364,0.8887784940004348
2012-04-19,1,0.71,0.71,0.7012605974823236,0,0.6634216374158859,0.7390995556861162,0.6578921592235565,0.7446290320158004
2012-04-19,5,0.6799999999999997,0.71,0.724718054793775,0,0.6476645535230636,0.8017715579271316,0.624859764277935,0.8245763471722602
2012-04-19,20,0.6599999999999999,0.71,0.6872761985659599,0,0.5271157240867614,0.8474366581439972,0.49391495347023007,0.8806374287605285
2012-04-20,1,0.6799999999999999,0.71,0.7179202903434634,0,0.6800813330709934,0.7557592494785785,0.674551854878664,0.7612887276709079
2012-04-20,5,0.6599999999999999,0.71,0.737286808937788,0,0.660233306735754,0.8143403148651123,0.637428513765335,0.8371450966596603
2012-04-20,20,0.6699999999999999,0.71,0.6651268294453621,0,0.5049663698673248,0.8252872964739799,0.4717655992507934,0.8584880745410919
2012-04-23,1,0.6599999999999999,0.6799999999999999,0.6878582987189292,0,0.6500193405151367,0.7256972569227218,0.6444898623228072,0.7312267351150512
2012-04-23,5,0.7,0.6799999999999999,0.6992301254719495,0,0.6221766251325607,0.7762836295366287,0.599371835887432,0.7990884187817573
2012-04-23,20,0.6699999999999999,0.6799999999999999,0.6489587485045194,0,0.4887982833385467,0.8091192173957824,0.4555975127220153,0.8423199880123138
2012-04-24,1,0.6700000000000002,0.6599999999999999,0.6649748788587748,0,0.6271359211206435,0.7028138375282287,0.6216064429283141,0.7083433157205581
2012-04-24,5,0.7199999999999998,0.6599999999999999,0.677207646742463,0,0.6001541426777839,0.7542611470818519,0.5773493534326553,0.7770659363269805
2012-04-24,20,0.7,0.6599999999999999,0.6095378620922565,0,0.4493773913383483,0.769698325395584,0.41617662072181694,0.8028990960121154
2012-04-25,1,0.6799999999999997,0.6700000000000002,0.6820324818417431,0,0.6441935245692731,0.7198714409768583,0.6386640463769437,0.7254009191691877
2012-04-25,5,0.71,0.6700000000000002,0.6784858983755113,0,0.6014323961734773,0.7555394005775453,0.5786276069283487,0.778344189822674
2012-04-25,20,0.72,0.6700000000000002,0.6325730179250242,0,0.4724125546216966,0.7927334886789323,0.43921178400516525,0.8259342592954637
2012-04-26,1,0.6599999999999999,0.6799999999999997,0.6826028314605352,0,0.6447638723254201,0.7204417887330052,0.6392343941330907,0.7259712669253346
2012-04-26,5,0.7,0.6799999999999997,0.6849257534556088,0,0.6078722479939458,0.7619792523980138,0.5850674587488172,0.7847840416431424
2012-04-26,20,0.7200000000000002,0.6799999999999997,0.6324657353758809,0,0.47230526089668246,0.7926262024044988,0.4391044902801511,0.8258269655704495
2012-04-27,1,0.7,0.6599999999999999,0.664453376866877,0,0.6266144177317619,0.702292334139347,0.6210849395394324,0.7078218123316764
2012-04-27,5,0.77,0.6599999999999999,0.6664103961922228,0,0.5893568953871726,0.7434638997912406,0.566552106142044,0.7662686890363692
2012-04-27,20,0.73,0.6599999999999999,0.6286012268066405,0,0.4684407597780227,0.7887616938352584,0.4352399891614913,0.8219624644517898
2012-04-30,1,0.7199999999999998,0.7,0.7074312156066298,0,0.6695922583341598,0.745270174741745,0.6640627801418304,0.7507996529340744
2012-04-30,5,0.75,0.7,0.7099985832348465,0,0.63294508010149,0.787052084505558,0.6101402908563613,0.8098568737506866
2012-04-30,20,0.75,0.7,0.6803512319922447,0,0.5201907575130462,0.8405116915702819,0.48698998689651485,0.8737124621868133
2012-05-01,1,0.71,0.7199999999999998,0.7154488701187072,0,0.6776099105179307,0.7532878269255159,0.6720804323256013,0.7588173051178453
2012-05-01,5,0.75,0.7199999999999998,0.7216358306165782,0,0.6445823249220846,0.7986893293261526,0.6217775356769559,0.8214941185712812
2012-05-01,20,0.7100000000000002,0.7199999999999998,0.6966334015876052,0,0.5364729326963422,0.8567938667535779,0.5032721620798108,0.8899946373701093
2012-05-02,1,0.7,0.71,0.7148829368315637,0,0.6770439772307872,0.7527218936383724,0.6715144990384578,0.7582513718307018
2012-05-02,5,0.77,0.71,0.6758052138984203,0,0.5987517154216766,0.7528587161004543,0.5759469187259674,0.7756635016202926
2012-05-02,20,0.6799999999999999,0.71,0.6618237672746181,0,0.5016633039712906,0.8219842380285263,0.4684625333547592,0.8551850086450576
2012-05-03,1,0.77,0.7,0.698539125546813,0,0.6607001692056655,0.7363780856132507,0.6551706910133361,0.7419075638055801
2012-05-03,5,0.75,0.7,0.6828769396990537,0,0.6058234393596649,0.7599304437637329,0.5830186501145362,0.7827352330088615
2012-05-03,20,0.6799999999999999,0.7,0.6670243375003337,0,0.5068638741970062,0.8271848082542419,0.4736631035804748,0.8603855788707733
2012-05-04,1,0.75,0.77,0.7710160106467083,0,0.7331770513951779,0.808854967802763,0.7276475732028485,0.8143844459950924
2012-05-04,5,0.6699999999999999,0.77,0.7615420114994049,0,0.6844885092973709,0.8385955137014389,0.6616837200522423,0.8614003029465676
2012-05-04,20,0.7400000000000001,0.77,0.7497670412808657,0,0.5896065723896027,0.9099275064468384,0.5564058017730713,0.9431282770633698
2012-05-07,1,0.75,0.75,0.734061436727643,0,0.6962224766612053,0.7719003949314356,0.6906929984688759,0.777429873123765
2012-05-07,5,0.6699999999999999,0.75,0.7175360061228275,0,0.6404825001955032,0.7945895083248615,0.6176777184009552,0.8173943012952805
2012-05-07,20,0.71,0.75,0.6885059140622616,0,0.528345450758934,0.8486663848161697,0.49514466524124146,0.8818671554327011
2012-05-08,1,0.77,0.75,0.7496121372969355,0,0.7117731794714928,0.7874510958790779,0.7062437012791634,0.7929805740714073
2012-05-08,5,0.6399999999999999,0.75,0.7314400728791952,0,0.6543865725398064,0.8084935769438744,0.6315817832946777,0.831298366189003
2012-05-08,20,0.75,0.75,0.7159216478466988,0,0.5557611882686615,0.8760821223258972,0.5225604176521301,0.9092828929424286
2012-05-09,1,0.75,0.77,0.7645970792323351,0,0.7267581191658974,0.8024360355734825,0.721228640973568,0.8079655137658119
2012-05-09,5,0.6599999999999999,0.77,0.7560163247212768,0,0.6789628234505654,0.8330698278546333,0.6561580342054367,0.855874617099762
2012-05-09,20,0.75,0.77,0.7590762390568853,0,0.5989157748222351,0.9192367088794708,0.5657150042057038,0.9524374794960022
2012-05-10,1,0.6699999999999999,0.75,0.7496244899521116,0,0.7117855325341225,0.7874634489417076,0.7062560543417931,0.792992927134037
2012-05-10,5,0.6599999999999999,0.75,0.7133995704352856,0,0.6363460719585419,0.7904530726373196,0.6135412752628326,0.8132578581571579
2012-05-10,20,0.76,0.75,0.7251432407647371,0,0.5649827718734741,0.8853037059307098,0.5317820012569427,0.9185044765472412
2012-05-11,1,0.6699999999999999,0.6699999999999999,0.6661212933994829,0,0.6282823365926742,0.7039602530002593,0.6227528584003448,0.7094897311925887
2012-05-11,5,0.6699999999999999,0.6699999999999999,0.6513011568039655,0,0.5742476564645767,0.7283546608686446,0.551442867219448,0.7511594501137733
2012-05-11,20,0.77,0.6699999999999999,0.6472141482681035,0,0.4870536756515502,0.8073746097087859,0.45385290503501885,0.8405753803253173
2012-05-14,1,0.6399999999999999,0.6699999999999999,0.6801257720962166,0,0.6422868129611015,0.7179647293686866,0.636757334768772,0.723494207561016
2012-05-14,5,0.6699999999999999,0.6699999999999999,0.7045928184688091,0,0.6275393162667751,0.7816463243961334,0.6047345232963561,0.8044511061906814
2012-05-14,20,0.76,0.6699999999999999,0.6728799190185963,0,0.5127194505929946,0.8330403846502303,0.47951867997646325,0.8662411552667617
2012-05-15,1,0.6599999999999999,0.6399999999999999,0.6467012635990976,0,0.6088623063266276,0.6845402227342128,0.6033328281342982,0.6900697009265422
2012-05-15,5,0.7,0.6399999999999999,0.6749365808069705,0,0.5978830786049365,0.7519900792837142,0.5750782930850982,0.7747948759794234
2012-05-15,20,0.78,0.6399999999999999,0.6405088415346107,0,0.48034837782382955,0.8006693118810653,0.4471476072072982,0.8338700824975966
2012-05-16,1,0.6599999999999999,0.6599999999999999,0.6707379117980599,0,0.6328989526629447,0.7085768690705299,0.6273694744706153,0.7141063472628593
2012-05-16,5,0.72,0.6599999999999999,0.6983361279964446,0,0.6212826257944106,0.7753896301984786,0.598477836549282,0.7981944119930267
2012-05-16,20,0.74,0.6599999999999999,0.6647982805408537,0,0.5046378111839294,0.8249587452411651,0.471437040567398,0.8581595158576965
2012-05-17,1,0.6699999999999999,0.6599999999999999,0.6649488428048789,0,0.6271098850667476,0.7027878014743327,0.6215804068744182,0.7083172796666621
2012-05-17,5,0.7200000000000002,0.6599999999999999,0.6819378732144832,0,0.6048843710124492,0.7589913791418075,0.5820795780420303,0.7817961609363555
2012-05-17,20,0.75,0.6599999999999999,0.6542607884295284,0,0.49410032093524925,0.814421254992485,0.4608995503187179,0.8476220256090163
2012-05-18,1,0.6699999999999999,0.6699999999999999,0.6749864319153129,0,0.6371474732458591,0.7128253896534442,0.6316179950535297,0.7183548678457736
2012-05-18,5,0.73,0.6699999999999999,0.6850291444733738,0,0.6079756413400172,0.7620826494693755,0.5851708558201789,0.7848874387145042
