origin_date,horizon,actual,vecm,var_aic,var_bic,naive,vecm_lower_90,vecm_upper_90,vecm_lower_95,vecm_upper_95
2025-03-06,1,0.4399999999999999,0.4389767029588427,0.43797394018036684,0.43957441386340457,0.4399999999999999,0.391185005264851,0.48676840065283444,0.38202938271986486,0.4959240231978206
2025-03-13,1,0.4900000000000002,0.4796417022059144,0.47940941009588034,0.4795851361669636,0.48,0.4318680971017126,0.5274153073101162,0.4227159406173807,0.5365674637944481
2025-03-20,1,0.4900000000000002,0.4838073886916414,0.4833075316599427,0.4695831215048299,0.4700000000000002,0.4360582549929721,0.5315565223903107,0.42691078658131837,0.5407039908019644
2025-03-27,1,0.5299999999999998,0.5414644536151547,0.5401846440072288,0.5396014216806296,0.54,0.4937304067138217,0.5891985005164878,0.48458582853265747,0.5983430786976519
2025-04-03,1,0.52,0.5368732034196043,0.536094528396139,0.5396019269776876,0.54,0.48914752715976784,0.5845988796794408,0.4800045525716481,0.5937418542675605
2025-04-10,1,0.5799999999999996,0.5957613733174352,0.5949431211743662,0.5996176247151178,0.6000000000000001,0.5479485437493096,0.6435742028855608,0.538788872897346,0.6527338737375243
2025-04-17,1,0.6099999999999999,0.6023479229153932,0.6009469676049821,0.6096206373292866,0.6099999999999999,0.5545179804379818,0.6501778653928045,0.5453550312061819,0.6593408146246045
2025-04-24,1,0.5800000000000001,0.5883136825542395,0.587283736585313,0.5896160646627939,0.5900000000000003,0.5404621466112982,0.6361652184971809,0.5312950606438439,0.6453323044646352
2025-05-01,1,0.6400000000000001,0.599381855961499,0.5979536050031617,0.5996190716448033,0.6000000000000001,0.5515529705175245,0.6472107414054734,0.542390223785314,0.6563734881376839
2025-05-08,1,0.6299999999999999,0.6237884123264007,0.6223906440152486,0.6196245905769716,0.6200000000000001,0.5759607001437903,0.6716161245090111,0.5667981781773596,0.6807786464754418
2025-05-15,1,0.6400000000000001,0.6336012938360918,0.6318919667138873,0.6296275792652243,0.6300000000000003,0.5857879427553967,0.6814146449167868,0.5766281719954476,0.6905744156767359
2025-05-22,1,0.6499999999999999,0.6558864820022315,0.6545975390155157,0.6596355868308618,0.6599999999999997,0.6080822887091835,0.7036906752952796,0.5989242723386177,0.7128486916658454
2025-05-29,1,0.6100000000000003,0.6117395967530272,0.6107891174132832,0.6096234939759035,0.6099999999999999,0.563954960292275,0.6595242332137795,0.5548006904924174,0.6686785030136371
2025-06-05,1,0.6499999999999999,0.6294862560419802,0.628357687706867,0.6296289796941589,0.6299999999999999,0.5817190021795459,0.6772535099044145,0.5725680624247951,0.6864044496591652
2025-06-12,1,0.6600000000000001,0.6511945095447909,0.6500753686670587,0.6496344516775162,0.6499999999999999,0.6034485582422281,0.6989404608473536,0.5943016994933179,0.7080873195962638
2025-06-19,1,0.6599999999999997,0.6524590729095953,0.6510244878599537,0.6496349087271817,0.6499999999999999,0.6047355593273719,0.7001825864918186,0.5955929990509603,0.7093251467682302
2025-06-26,1,0.71,0.7070666379935455,0.7055492287329468,0.7096503496503496,0.71,0.6593571215375613,0.7547761544495297,0.6502172427395392,0.7639160332475519
2025-07-03,1,0.6800000000000002,0.6911466109943998,0.6897923868669609,0.689645796956847,0.69,0.6434617342401842,0.7388314877486154,0.6343265757559383,0.7479666462328612
2025-07-10,1,0.7599999999999998,0.7114127792453914,0.7094258014578363,0.7096512207274539,0.71,0.6637464177342064,0.7590791407565763,0.6546148062797732,0.7682107522110095
2025-07-17,1,0.75,0.7638196802577012,0.7620308875796775,0.7596640955461555,0.7599999999999998,0.7161629497257574,0.8114764107896449,0.7070331833116749,0.8206061772037275
2025-07-24,1,0.71,0.7234316518590372,0.7217751856596879,0.7196545725646121,0.7199999999999998,0.6757912090545286,0.7710720946635459,0.6666645629373116,0.7801987407807629
2025-07-31,1,0.69,0.6908689056565187,0.6891605053254269,0.6896475552246218,0.6900000000000004,0.6432550043956564,0.738482806917381,0.6341334429347104,0.747604368378327
2025-08-07,1,0.7199999999999998,0.7016903984226622,0.7001158710655297,0.6996504709965297,0.7000000000000002,0.6541053406266502,0.7492754562186743,0.6449893048090649,0.7583914920362596
2025-08-14,1,0.7399999999999998,0.7223662842509373,0.7209153208642021,0.7196558554097551,0.7200000000000002,0.6748032935139893,0.7699292749878853,0.6656914851600266,0.779041083341848
2025-08-21,1,0.7400000000000002,0.7491933801308452,0.7472982635617372,0.7496636993076162,0.75,0.7016562940885352,0.7967304661731552,0.6925494483874537,0.8058373118742368
2025-08-28,1,0.7399999999999998,0.7333418132182088,0.7317236959747578,0.7296591751049641,0.73,0.6858263889139705,0.7808572375224471,0.6767236930277526,0.789959933408665
2025-09-04,1,0.73,0.7351167497767775,0.7333976797811649,0.7296595954612728,0.73,0.6876070445859854,0.7826264549675697,0.678505444330317,0.7917280552232381
2025-09-11,1,0.6800000000000002,0.6642943499475507,0.6622208119839728,0.6596427691549644,0.6600000000000001,0.616802328029285,0.7117863718658163,0.6077041154199323,0.720884584475169
