origin_date,horizon,actual,var_direct,naive
2014-02-13,1,1.45,1.4157664857759293,1.4300000000000002
2014-02-20,1,1.4,1.4451738859546275,1.44
2014-02-27,1,1.42,1.4251193832013354,1.4200000000000002
2014-03-06,1,1.47,1.4432674561308567,1.45
2014-03-13,1,1.38,1.3611240334079808,1.37
2014-03-20,1,1.41,1.444530893049034,1.43
2014-03-27,1,1.37,1.3633069694516289,1.37
2014-04-03,1,1.4,1.4350000908532117,1.44
2014-04-10,1,1.35,1.3802845200638352,1.38
2014-04-17,1,1.38,1.380410593752015,1.38
2014-04-24,1,1.35,1.3469041555926975,1.35
2014-05-01,1,1.28,1.3063150479860348,1.3099999999999998
2014-05-08,1,1.2999999999999998,1.302252707583756,1.3
2014-05-15,1,1.2199999999999998,1.2267569652637949,1.2299999999999998
2014-05-22,1,1.2499999999999998,1.2708454431589702,1.2699999999999998
2014-05-29,1,1.1900000000000002,1.2004659331600094,1.2
2014-06-05,1,1.2599999999999998,1.2638040844439253,1.27
2014-06-12,1,1.22,1.230792533957898,1.2299999999999998
2014-06-19,1,1.16,1.2070434834106492,1.2
2014-06-26,1,1.13,1.1266796769843117,1.13
2014-07-03,1,1.2000000000000002,1.1812877789441614,1.19
2014-07-10,1,1.11,1.1136204024427991,1.11
2014-07-17,1,1.08,1.0709655585766802,1.07
2014-07-24,1,1.0299999999999998,1.0699277855820026,1.06
2014-07-31,1,1.05,1.0651350692230832,1.06
2014-08-07,1,1.01,1.0028334282636864,0.9999999999999998
2014-08-14,1,0.97,0.9921335726189665,0.9899999999999998
2014-08-21,1,0.9799999999999998,0.991948820327282,0.99
2014-08-28,1,0.8899999999999999,0.9024651991941479,0.8999999999999999
2014-09-04,1,0.9999999999999998,1.0020794598295037,1.0
2014-09-11,1,1.0800000000000003,1.0589995329841357,1.0600000000000005
2014-09-18,1,1.08,1.1115043070018198,1.11
2014-09-25,1,1.0300000000000002,1.0319765282177604,1.0299999999999998
2014-10-02,1,0.9700000000000002,0.9989802400279871,1.0
2014-10-09,1,0.9599999999999996,0.9722534124635551,0.9699999999999998
2014-10-16,1,0.98,1.008646689762082,1.0099999999999998
2014-10-23,1,1.0099999999999998,1.0023749813823708,1.0
2014-10-30,1,1.0299999999999998,1.0090204012851736,1.0099999999999998
2014-11-06,1,1.0099999999999998,1.061777852087692,1.06
2014-11-13,1,1.0199999999999998,1.0380907646195088,1.03
2014-11-20,1,0.97,1.0115392322629386,1.01
2014-11-27,1,0.9000000000000001,0.9113791818094159,0.91
2014-12-04,1,0.92,0.9068081810798013,0.8999999999999999
2014-12-11,1,0.79,0.8167064928736509,0.81
2014-12-18,1,0.81,0.8441705869664776,0.8400000000000001
2014-12-25,1,0.8399999999999999,0.8418724373246513,0.8399999999999999
2015-01-01,1,0.74,0.7869438216599417,0.78
2015-01-08,1,0.71,0.7328383620202006,0.73
2015-01-15,1,0.66,0.6602873195057221,0.6699999999999999
2015-01-22,1,0.91,0.833818796840451,0.8699999999999999
2015-01-29,1,0.87,0.9165757099447288,0.9200000000000002
2015-02-05,1,0.95,0.927148875532611,0.9200000000000002
2015-02-12,1,1.0,0.9543461258580795,0.97
2015-02-19,1,1.02,1.0263507736576911,1.03
2015-02-26,1,0.8300000000000001,0.8611357154449448,0.8600000000000001
2015-03-05,1,0.98,0.9229094379565155,0.9
2015-03-12,1,0.93,0.9143640202622539,0.92
2015-03-19,1,0.8400000000000001,0.8371768693844315,0.8400000000000001
2015-03-26,1,0.8500000000000001,0.8560008152576516,0.85
2015-04-02,1,0.8200000000000001,0.8062847518251991,0.8200000000000001
2015-04-09,1,0.8500000000000001,0.877103827386905,0.8600000000000001
2015-04-16,1,0.7899999999999999,0.7841046567805648,0.7900000000000001
2015-04-23,1,0.7999999999999999,0.8200172839519613,0.82
2015-04-30,1,0.95,0.9209935689885654,0.91
2015-05-07,1,1.04,1.0532288837942525,1.06
2015-05-14,1,1.0699999999999998,1.1218810969919437,1.13
2015-05-21,1,1.09,1.084286428336191,1.08
2015-05-28,1,1.0500000000000005,1.0422573976250662,1.04
2015-06-04,1,1.1800000000000002,1.167375161197428,1.16
2015-06-11,1,1.16,1.1485371507020101,1.15
2015-06-18,1,1.12,1.1645320721010495,1.17
2015-06-25,1,1.2400000000000002,1.1960898117487264,1.2000000000000002
2015-07-02,1,1.21,1.2656127479782753,1.26
2015-07-09,1,1.18,1.1218251485405892,1.13
2015-07-16,1,1.14,1.1476728805580099,1.15
2015-07-23,1,1.05,1.0708390943414323,1.08
2015-07-30,1,1.03,1.0493916639611203,1.04
2015-08-06,1,0.98,0.9979165534734968,1.0
2015-08-13,1,0.98,0.9947285461035625,0.99
2015-08-20,1,0.94,0.9441728558146572,0.94
2015-08-27,1,1.02,1.0385701842254897,1.0499999999999998
2015-09-03,1,1.0,1.0224317996515118,1.03
2015-09-10,1,1.01,1.0284788756077095,1.03
2015-09-17,1,1.0,1.0478996682599475,1.05
2015-09-24,1,0.99,0.9514947020186694,0.95
2015-10-01,1,0.8899999999999999,0.9195506326056146,0.91
2015-10-08,1,0.96,0.9618613325232734,0.96
2015-10-15,1,0.93,0.904982096279888,0.91
2015-10-22,1,0.97,0.9366719302576105,0.93
2015-10-29,1,0.97,0.9832403858744371,0.98
2015-11-05,1,1.0499999999999998,1.0265786306421667,1.02
2015-11-12,1,1.04,1.0467234942282093,1.0499999999999998
2015-11-19,1,1.0100000000000002,1.0047549281511816,1.0
2015-11-26,1,0.93,0.9515783801921548,0.95
2015-12-03,1,0.95,0.9702507650826189,0.97
2015-12-10,1,0.93,0.9352736867461313,0.94
2015-12-17,1,0.8899999999999999,0.9201344657464089,0.91
2015-12-24,1,0.8800000000000001,0.8437457693314818,0.8800000000000001
2015-12-31,1,0.91,0.9047353415751738,0.91
2016-01-07,1,0.8700000000000001,0.9272100663540113,0.91
2016-01-14,1,0.8599999999999999,0.9093587101978625,0.91
2016-01-21,1,0.8600000000000001,0.8189182461846031,0.81
2016-01-28,1,0.8,0.8157561251484264,0.81
2016-02-04,1,0.7599999999999999,0.7557335755628432,0.7699999999999999
2016-02-11,1,0.69,0.6518854303119828,0.64
2016-02-18,1,0.6700000000000002,0.6694758960849598,0.6800000000000002
2016-02-25,1,0.6799999999999999,0.6384325397858682,0.6399999999999999
2016-03-03,1,0.73,0.7046703359015847,0.71
2016-03-10,1,0.7800000000000001,0.7224563506512571,0.74
2016-03-17,1,0.75,0.7472002595763447,0.76
2016-03-24,1,0.71,0.7237090728790602,0.71
2016-03-31,1,0.7,0.691495841843115,0.69
2016-04-07,1,0.6699999999999999,0.6337986317914687,0.6299999999999999
2016-04-14,1,0.67,0.6884375697316373,0.6900000000000001
2016-04-21,1,0.84,0.8341896443902816,0.83
2016-04-28,1,0.82,0.8000952051463543,0.8099999999999999
2016-05-05,1,0.79,0.7770943378343206,0.7800000000000001
2016-05-12,1,0.72,0.7637348407178759,0.76
2016-05-19,1,0.7300000000000001,0.730317443343231,0.7200000000000001
2016-05-26,1,0.7000000000000001,0.7045552640161993,0.7100000000000001
2016-06-02,1,0.6799999999999999,0.6767520993431132,0.68
2016-06-09,1,0.6300000000000001,0.6739606884522475,0.6699999999999999
2016-06-16,1,0.6000000000000001,0.5957547675842705,0.5900000000000001
2016-06-23,1,0.6299999999999999,0.6750155682035296,0.68
2016-06-30,1,0.54,0.5523258602473259,0.54
2016-07-07,1,0.49,0.5163636722513467,0.51
2016-07-14,1,0.5400000000000001,0.5121002505279976,0.51
2016-07-21,1,0.53,0.530846481741846,0.5300000000000001
2016-07-28,1,0.49,0.47939739002695697,0.4800000000000001
2016-08-04,1,0.55,0.5111040376924032,0.51
2016-08-11,1,0.49,0.49620305754284766,0.5
2016-08-18,1,0.5100000000000001,0.4731266251258535,0.4700000000000001
2016-08-25,1,0.4800000000000001,0.4814177563864386,0.4800000000000001
2016-09-01,1,0.4700000000000001,0.4389304670093606,0.4399999999999999
2016-09-08,1,0.57,0.5178389265761023,0.5200000000000001
2016-09-15,1,0.61,0.6210015465902206,0.63
2016-09-22,1,0.52,0.5258164371750574,0.5300000000000001
2016-09-29,1,0.48,0.4645199676284174,0.4599999999999999
2016-10-06,1,0.58,0.5749988589382469,0.57
2016-10-13,1,0.63,0.5767349603699484,0.58
2016-10-20,1,0.6099999999999999,0.611857443806274,0.6199999999999999
2016-10-27,1,0.66,0.6512928485618732,0.65
2016-11-03,1,0.6399999999999999,0.6548059079113799,0.6599999999999999
2016-11-10,1,0.8099999999999999,0.8036040498750903,0.8099999999999999
2016-11-17,1,0.9,0.8756161981484841,0.88
2016-11-24,1,0.9,0.9115602116438547,0.91
2016-12-01,1,0.8999999999999999,0.9109377390536211,0.91
2016-12-08,1,0.99,0.938068356463772,0.93
2016-12-15,1,1.0100000000000002,1.0158374900985407,1.02
2016-12-22,1,1.0,0.9794394015903897,0.99
2016-12-29,1,0.98,0.9557431052904318,0.96
2017-01-05,1,0.97,0.9466874407409674,0.95
2017-01-12,1,0.92,0.8735787658103176,0.8799999999999999
2017-01-19,1,0.97,0.9630167340910464,0.96
2017-01-26,1,0.98,0.9923337130544534,1.0
2017-02-02,1,1.0,0.9785400624147762,0.99
2017-02-09,1,0.92,0.9281401582705293,0.93
2017-02-16,1,0.93,0.9489426487901987,0.95
2017-02-23,1,0.8500000000000001,0.9099530771794401,0.91
2017-03-02,1,0.94,0.9210101018585614,0.92
2017-03-09,1,0.97,0.9880930588974356,0.99
2017-03-16,1,0.96,0.9597493982049362,0.98
2017-03-23,1,0.8899999999999999,0.9237263995675361,0.92
2017-03-30,1,0.8799999999999999,0.8899676466643744,0.8899999999999999
2017-04-06,1,0.8300000000000001,0.8304419037630274,0.8300000000000001
2017-04-13,1,0.76,0.7581048148128462,0.76
2017-04-20,1,0.75,0.7416549394735883,0.74
2017-04-27,1,0.8200000000000001,0.8430695234956704,0.8400000000000001
2017-05-04,1,0.86,0.853564147374173,0.85
2017-05-11,1,0.89,0.8985185015951566,0.9000000000000001
2017-05-18,1,0.7899999999999999,0.7713905890109874,0.7699999999999999
2017-05-25,1,0.73,0.7479082971143148,0.74
2017-06-01,1,0.71,0.732893790394299,0.73
2017-06-08,1,0.6799999999999999,0.7169960685332329,0.71
2017-06-15,1,0.63,0.609778349891971,0.62
2017-06-22,1,0.58,0.563227042112009,0.57
2017-06-29,1,0.6599999999999999,0.6254176212498952,0.6199999999999999
2017-07-06,1,0.72,0.7010576347555416,0.7000000000000002
2017-07-13,1,0.71,0.6959035616395768,0.7
2017-07-20,1,0.6299999999999999,0.6581714983486703,0.6399999999999999
2017-07-27,1,0.6999999999999997,0.7003072383150531,0.7
2017-08-03,1,0.6799999999999999,0.644857088115552,0.6499999999999999
2017-08-10,1,0.6400000000000001,0.6282647526710695,0.6300000000000001
2017-08-17,1,0.6300000000000001,0.6185107164897353,0.6200000000000001
2017-08-24,1,0.6100000000000001,0.6215194920090548,0.6199999999999999
2017-08-31,1,0.5699999999999998,0.584245910218051,0.5800000000000001
2017-09-07,1,0.47,0.47485137167583563,0.47
2017-09-14,1,0.4899999999999997,0.5062843941127853,0.4899999999999997
2017-09-21,1,0.5099999999999998,0.5344100529079922,0.53
2017-09-28,1,0.5800000000000001,0.5780112420054877,0.5800000000000001
2017-10-05,1,0.5799999999999998,0.5750524740500388,0.5800000000000001
2017-10-12,1,0.4899999999999997,0.5198041685310084,0.52
2017-10-19,1,0.5599999999999998,0.5308997558108497,0.53
2017-10-26,1,0.56,0.5800122636827787,0.5799999999999998
2017-11-02,1,0.51,0.5406051383658471,0.55
2017-11-09,1,0.5,0.4770582668002427,0.48
2017-11-16,1,0.49,0.49012738412557966,0.49
2017-11-23,1,0.4499999999999999,0.4605433870102046,0.4599999999999999
2017-11-30,1,0.3799999999999999,0.4666334204107517,0.4599999999999999
2017-12-07,1,0.3500000000000001,0.36689175666335855,0.3600000000000001
2017-12-14,1,0.28,0.28052498859222524,0.29
2017-12-21,1,0.3600000000000001,0.3480425606977726,0.3499999999999998
2017-12-28,1,0.3600000000000001,0.3387616868843935,0.3399999999999998
2018-01-04,1,0.3799999999999999,0.38099691591984414,0.3800000000000001
2018-01-11,1,0.4200000000000001,0.40511949369244715,0.4099999999999999
2018-01-18,1,0.4299999999999999,0.42204972174136496,0.4199999999999999
2018-01-25,1,0.4499999999999997,0.4460663013943634,0.4400000000000001
2018-02-01,1,0.5099999999999998,0.5127518960233811,0.51
2018-02-08,1,0.5700000000000001,0.536003635687087,0.5299999999999998
2018-02-15,1,0.49,0.5295941330230166,0.53
2018-02-22,1,0.47,0.5038001907670611,0.4999999999999998
2018-03-01,1,0.4300000000000001,0.4133557466394622,0.4099999999999999
2018-03-08,1,0.4399999999999999,0.45425633826474593,0.4499999999999999
2018-03-15,1,0.3800000000000001,0.38769493130173266,0.3900000000000001
2018-03-22,1,0.3399999999999998,0.33912733989897714,0.3499999999999998
2018-03-29,1,0.3199999999999998,0.3187009960735434,0.3199999999999998
2018-04-05,1,0.3500000000000001,0.36470914628600304,0.3700000000000001
2018-04-12,1,0.3699999999999999,0.3911034542377351,0.3900000000000001
2018-04-19,1,0.4000000000000001,0.40565771364312536,0.4099999999999999
2018-04-26,1,0.4299999999999999,0.4377894907038488,0.4400000000000001
2018-05-03,1,0.4200000000000001,0.4093309487642698,0.4099999999999999
2018-05-10,1,0.4199999999999999,0.4276992509363016,0.4299999999999999
2018-05-17,1,0.4500000000000002,0.46149446504222996,0.4599999999999999
2018-05-24,1,0.3900000000000001,0.4227166838330632,0.4200000000000001
2018-05-31,1,0.3200000000000003,0.33688390791412876,0.33
2018-06-07,1,0.3900000000000001,0.3679384866990009,0.3700000000000001
2018-06-14,1,0.3300000000000003,0.335692077739653,0.3400000000000001
2018-06-21,1,0.33,0.3174254238888899,0.32
2018-06-28,1,0.26,0.27522754013464706,0.2799999999999998
2018-07-05,1,0.2199999999999999,0.23439759379670586,0.2300000000000002
2018-07-12,1,0.2200000000000002,0.22842005477521923,0.2200000000000002
2018-07-19,1,0.2100000000000002,0.18927907291343074,0.1799999999999999
2018-07-26,1,0.2299999999999999,0.228137329072586,0.2299999999999999
2018-08-02,1,0.2600000000000002,0.27917197015586126,0.2799999999999998
2018-08-09,1,0.1899999999999999,0.21692348234243175,0.2200000000000002
2018-08-16,1,0.1499999999999999,0.17319572412886103,0.1699999999999999
2018-08-23,1,0.1299999999999999,0.12927079707539915,0.1299999999999999
2018-08-30,1,0.1600000000000001,0.16987158424039148,0.1699999999999999
2018-09-06,1,0.1800000000000001,0.16624650000825397,0.1699999999999999
2018-09-13,1,0.2099999999999999,0.18115789881941052,0.1799999999999997
2018-09-20,1,0.25,0.23896208339896655,0.2399999999999997
2018-09-27,1,0.2099999999999999,0.2122544379428159,0.2200000000000002
2018-10-04,1,0.2800000000000002,0.2520265476305987,0.25
2018-10-11,1,0.2200000000000002,0.21688540507606802,0.2200000000000002
2018-10-18,1,0.2000000000000001,0.18169162130189553,0.1800000000000001
2018-10-25,1,0.1300000000000003,0.14198185987127676,0.1400000000000001
2018-11-01,1,0.1799999999999997,0.1711710020531865,0.1600000000000001
2018-11-08,1,0.1699999999999999,0.17744396218391917,0.1800000000000001
2018-11-15,1,0.1399999999999996,0.13874358470120846,0.1399999999999996
2018-11-22,1,0.1099999999999998,0.11912905814078416,0.1199999999999996
2018-11-29,1,0.1099999999999998,0.11032031353504271,0.1099999999999998
2018-12-06,1,0.0699999999999998,0.08914535434855787,0.09
2018-12-13,1,0.08,0.08855267329697948,0.0899999999999998
2018-12-20,1,0.08,0.07016475611542063,0.08
2018-12-27,1,0.0899999999999998,0.09363885913950162,0.09
2019-01-03,1,0.0799999999999998,0.05248092689753388,0.06
2019-01-10,1,0.06,0.07111562070523106,0.07
2019-01-17,1,0.0899999999999998,0.09199595757630742,0.09
2019-01-24,1,0.09,0.06879866830573017,0.0699999999999998
2019-01-31,1,0.1299999999999999,0.10401829521775105,0.1099999999999998
2019-02-07,1,0.1099999999999998,0.10949627679484072,0.1100000000000001
2019-02-14,1,0.1099999999999998,0.10908169480907975,0.1099999999999998
2019-02-21,1,0.1099999999999998,0.11909998892778378,0.1199999999999998
2019-02-28,1,0.1699999999999999,0.1616029737941724,0.1599999999999999
2019-03-07,1,0.1100000000000001,0.13540111364959892,0.1399999999999999
2019-03-14,1,0.0899999999999998,0.10084379768819547,0.1
2019-03-21,1,0.06,0.06923097359849213,0.0699999999999998
2019-03-28,1,0.07,0.05665817268960843,0.06
2019-04-04,1,0.1099999999999998,0.10943723397190186,0.1099999999999998
2019-04-11,1,0.1500000000000001,0.13054771601257217,0.1299999999999999
2019-04-18,1,0.1499999999999999,0.14821018622246085,0.1499999999999999
2019-04-25,1,0.1399999999999999,0.14867256190483685,0.1499999999999999
2019-05-02,1,0.1300000000000001,0.1457860497377733,0.1399999999999999
2019-05-09,1,0.09,0.10124713037818478,0.0999999999999998
2019-05-16,1,0.0899999999999998,0.08450594019976342,0.0899999999999998
2019-05-23,1,0.05,0.05940168025201954,0.0599999999999998
2019-05-30,1,0.06,0.02937740549314652,0.03
2019-06-06,1,0.06,0.07657520364665579,0.08
2019-06-13,1,0.05,0.04727974831002073,0.05
2019-06-20,1,0.05,0.04568280370022068,0.05
2019-06-27,1,-0.01,0.02850787816090596,0.03
2019-07-04,1,-0.05,-0.04669589645279251,-0.05
2019-07-11,1,0.02,0.02065121204116683,0.02
2019-07-18,1,0.04,0.045732769532889433,0.05
2019-07-25,1,-0.01,0.018078797215439608,0.02
2019-08-01,1,-0.0899999999999998,-0.07050810658000065,-0.08
2019-08-08,1,-0.1099999999999998,-0.1264846119941515,-0.1200000000000001
2019-08-15,1,-0.1900000000000001,-0.20519377744282838,-0.1999999999999999
2019-08-22,1,-0.2000000000000001,-0.1772982854071918,-0.1799999999999999
2019-08-29,1,-0.1900000000000001,-0.19179145117584134,-0.1900000000000001
2019-09-05,1,-0.2099999999999999,-0.18848858558626896,-0.1899999999999999
2019-09-12,1,-0.1299999999999999,-0.14172043311606505,-0.1500000000000001
2019-09-19,1,-0.1800000000000001,-0.16106291719843313,-0.1700000000000001
2019-09-26,1,-0.2099999999999999,-0.20924321936089507,-0.2099999999999999
2019-10-03,1,-0.1799999999999999,-0.17504530101766608,-0.1699999999999999
2019-10-10,1,-0.1399999999999999,-0.13084592233182327,-0.1300000000000001
2019-10-17,1,-0.0999999999999998,-0.09124190836104946,-0.0899999999999998
2019-10-24,1,-0.1199999999999998,-0.11154413471218251,-0.1099999999999998
2019-10-31,1,-0.1100000000000001,-0.09904887840172466,-0.1
2019-11-07,1,0.0,-0.020886821476231172,-0.0199999999999997
2019-11-14,1,-0.06,-0.05819404627971617,-0.06
2019-11-21,1,-0.1100000000000001,-0.08442727780352667,-0.08
2019-11-28,1,-0.1200000000000001,-0.1264264339138569,-0.1300000000000001
2019-12-05,1,-0.0699999999999998,-0.08154966580520721,-0.0799999999999998
2019-12-12,1,-0.0799999999999998,-0.04159176077634853,-0.04
2019-12-19,1,-0.0399999999999998,-0.03638391577570489,-0.04
2019-12-26,1,-0.0699999999999998,-0.05836313339406066,-0.0599999999999998
2020-01-02,1,-0.08,-0.039493594057110004,-0.0399999999999998
2020-01-09,1,-0.0599999999999998,-0.032987175503024456,-0.0299999999999998
2020-01-16,1,-0.0699999999999998,-0.09039769066294173,-0.0899999999999998
2020-01-23,1,-0.1299999999999999,-0.08939668270370053,-0.09
2020-01-30,1,-0.1599999999999999,-0.152330455266886,-0.1499999999999999
2020-02-06,1,-0.1399999999999999,-0.11818043620352335,-0.1199999999999998
2020-02-13,1,-0.1299999999999999,-0.12270897814143977,-0.1200000000000001
2020-02-20,1,-0.1399999999999999,-0.15043059387877403,-0.1499999999999999
2020-02-27,1,-0.0199999999999997,-0.09383753133926456,-0.09
2020-03-05,1,0.02,0.055885521664698186,0.0499999999999999
2020-03-12,1,0.3299999999999999,0.1559038766990135,0.17
2020-03-19,1,0.3099999999999999,0.3805364946616417,0.37
2020-03-26,1,0.2799999999999999,0.23970053099196667,0.25
2020-04-02,1,0.3,0.24801149623010757,0.24
2020-04-09,1,0.37,0.4030580944037542,0.37
2020-04-16,1,0.29,0.2752885569819613,0.2799999999999999
2020-04-23,1,0.2499999999999999,0.2659370256874244,0.2699999999999999
2020-04-30,1,0.22,0.2445073986524362,0.24
2020-05-07,1,0.3099999999999999,0.26221084564581393,0.27
2020-05-14,1,0.26,0.2539853086937967,0.26
2020-05-21,1,0.22,0.2573542211303047,0.25
2020-05-28,1,0.25,0.2571382838899058,0.26
2020-06-04,1,0.38,0.34867829712489395,0.35
2020-06-11,1,0.25,0.24517174937308434,0.25
2020-06-18,1,0.23,0.22468515477670858,0.22
2020-06-25,1,0.22,0.21544107197730092,0.22
2020-07-02,1,0.26,0.26935316448848656,0.2700000000000001
2020-07-09,1,0.27,0.24485960737259524,0.25
2020-07-16,1,0.25,0.23062815439075465,0.2299999999999999
2020-07-23,1,0.2299999999999999,0.22982964998243763,0.2299999999999999
2020-07-30,1,0.2,0.18719481669989033,0.19
