origin_date,horizon,actual,var_aic,naive
2020-07-02,5,0.25,0.2660788377127086,0.2700000000000001
2020-07-09,5,0.2299999999999999,0.24680821059191066,0.25
2020-07-16,5,0.2299999999999999,0.2265216759271811,0.2299999999999999
2020-07-23,5,0.19,0.22623486450483546,0.2299999999999999
2020-07-30,5,0.2,0.18721271260190517,0.19
2020-08-06,5,0.33,0.19706662104999073,0.2
2020-08-13,5,0.28,0.3258397678715893,0.33
2020-08-20,5,0.37,0.2770219942355773,0.28
2020-08-27,5,0.28,0.3665451954451125,0.37
2020-09-03,5,0.3,0.2772516666473604,0.28
2020-09-10,5,0.3099999999999999,0.2968490932860775,0.3
2020-09-17,5,0.3,0.3070524482104431,0.3099999999999999
2020-09-24,5,0.31,0.29712281233340504,0.3
2020-10-01,5,0.3399999999999999,0.3064358654848151,0.31
2020-10-08,5,0.3399999999999999,0.33548340403550625,0.3399999999999999
2020-10-15,5,0.41,0.33797701007383724,0.3399999999999999
2020-10-22,5,0.38,0.4069137554134338,0.41
2020-10-29,5,0.36,0.377067198887541,0.38
2020-11-05,5,0.4599999999999999,0.3560091191567291,0.36
2020-11-12,5,0.41,0.4584546142716621,0.4599999999999999
2020-11-19,5,0.4299999999999999,0.4072944272568086,0.41
2020-11-26,5,0.48,0.42728153223803783,0.4299999999999999
2020-12-03,5,0.48,0.4766878660068152,0.48
2020-12-10,5,0.49,0.47646820574097937,0.48
2020-12-17,5,0.5,0.48661483406645306,0.49
2020-12-24,5,0.47,0.497159581413642,0.5
2020-12-31,5,0.6100000000000001,0.4666452196115974,0.47
2021-01-07,5,0.7,0.6076074020340677,0.6100000000000001
2021-01-14,5,0.7,0.6968511536114224,0.7
2021-01-21,5,0.6599999999999999,0.6969422759247431,0.7
2021-01-28,5,0.77,0.6577268804768918,0.6599999999999999
2021-02-04,5,0.8,0.7676615595819631,0.77
2021-02-11,5,0.92,0.7975906930941551,0.8
2021-02-18,5,1.14,0.9174984362402663,0.92
2021-02-25,5,1.21,1.1372349383573839,1.14
2021-03-04,5,1.18,1.208190927638579,1.21
2021-03-11,5,1.34,1.1773153305293487,1.18
2021-03-18,5,1.23,1.3385948932803005,1.34
2021-03-25,5,1.29,1.229202664059463,1.23
2021-04-01,5,1.24,1.2883003508987838,1.29
2021-04-08,5,1.21,1.2381628417380732,1.24
2021-04-15,5,1.21,1.2084046631027479,1.21
2021-04-22,5,1.25,1.2080679692499634,1.21
2021-04-29,5,1.2,1.2477384235134932,1.25
2021-05-06,5,1.24,1.1974713094623022,1.2
2021-05-13,5,1.21,1.239363413461791,1.24
2021-05-20,5,1.17,1.2081980667944636,1.21
2021-05-27,5,1.2,1.1677123865214927,1.17
2021-06-03,5,1.0699999999999998,1.1988473538007516,1.2
2021-06-10,5,1.02,1.0685172712515887,1.0699999999999998
2021-06-17,5,0.99,1.0188202663111858,1.02
2021-06-24,5,0.94,0.9882192824229652,0.99
2021-07-01,5,0.78,0.9379915125688547,0.94
2021-07-08,5,0.8200000000000001,0.7786504480473365,0.78
2021-07-15,5,0.74,0.8188306127788058,0.8200000000000001
2021-07-22,5,0.74,0.7377030159569574,0.74
2021-07-29,5,0.69,0.7360456002966331,0.74
2021-08-05,5,0.79,0.6859506137597589,0.69
2021-08-12,5,0.69,0.7877835173980372,0.79
2021-08-19,5,0.78,0.6887433898130971,0.69
2021-08-26,5,0.7499999999999999,0.7776989739549345,0.78
2021-09-02,5,0.7699999999999999,0.7476800008474203,0.7499999999999999
2021-09-09,5,0.79,0.7674325897141339,0.7699999999999999
2021-09-16,5,0.8500000000000001,0.7870937004142314,0.79
2021-09-23,5,0.98,0.8460816578686241,0.8500000000000001
2021-09-30,5,0.93,0.9781027009436967,0.98
2021-10-07,5,0.81,0.9269715311064229,0.93
2021-10-14,5,0.82,0.8091141286614145,0.81
2021-10-21,5,0.6599999999999999,0.8164888165225997,0.82
2021-10-28,5,0.6599999999999999,0.6560775119529877,0.6599999999999999
2021-11-04,5,0.6799999999999999,0.6589017361690384,0.6599999999999999
2021-11-11,5,0.71,0.6776281964270763,0.6799999999999999
2021-11-18,5,0.72,0.7077849885364447,0.71
2021-11-25,5,0.53,0.7175586234469205,0.72
2021-12-02,5,0.5,0.5278710241642208,0.53
2021-12-09,5,0.45,0.49866713523402967,0.5
2021-12-16,5,0.4599999999999999,0.44770479492804105,0.45
2021-12-23,5,0.47,0.4569178072359715,0.4599999999999999
2021-12-30,5,0.6299999999999999,0.4675030509990896,0.47
2022-01-06,5,0.5899999999999999,0.6263067104743442,0.6299999999999999
2022-01-13,5,0.56,0.5879034311916095,0.5899999999999999
2022-01-20,5,0.51,0.5577077593751226,0.56
2022-01-27,5,0.5,0.5091737551895488,0.51
2022-02-03,5,0.4499999999999999,0.49741176678557847,0.5
2022-02-10,5,0.3999999999999999,0.44641862924951176,0.4499999999999999
2022-02-17,5,0.3999999999999999,0.3981542426101645,0.3999999999999999
2022-02-24,5,0.3,0.39856492451341996,0.3999999999999999
2022-03-03,5,0.3799999999999999,0.3032656824627809,0.3
2022-03-10,5,0.3,0.3764407195147576,0.3799999999999999
2022-03-17,5,0.2600000000000002,0.2965580336087603,0.3
2022-03-24,5,0.1299999999999999,0.25607700942960965,0.2600000000000002
2022-03-31,5,0.2200000000000002,0.12738778067982562,0.1299999999999999
2022-04-07,5,0.3399999999999998,0.21700804221051342,0.2200000000000002
2022-04-14,5,0.25,0.34474518598060727,0.3399999999999998
2022-04-21,5,0.27,0.2462731941895524,0.25
2022-04-28,5,0.3399999999999998,0.26701499673841067,0.27
2022-05-05,5,0.2799999999999998,0.3352341794397965,0.3399999999999998
2022-05-12,5,0.1799999999999997,0.27825253079658613,0.2799999999999998
2022-05-19,5,0.25,0.1781168032866771,0.1799999999999997
2022-05-26,5,0.1600000000000001,0.24640967315322324,0.25
2022-06-02,5,0.1600000000000001,0.165114293648837,0.1600000000000001
2022-06-09,5,0.1699999999999999,0.1579889893723012,0.1600000000000001
