origin_date,origin_idx,horizon,actual,naive,arima_aic,arima_aic_converged,arima_bic,arima_bic_converged
2016-12-22,1785,20,0.96,0.99,0.9742923175629186,False,0.9773438372498912,True
2016-12-29,1790,1,0.98,0.96,0.9623097440125851,True,0.9593521554695512,True
2016-12-29,1790,5,0.95,0.96,0.9597952227778368,True,0.9567607773477563,True
2016-12-29,1790,20,1.0,0.96,0.9502252664113852,True,0.9470431093910253,True
2017-01-05,1795,1,0.97,0.95,0.9497531215314822,True,0.9493483455599061,True
2017-01-05,1795,5,0.8799999999999999,0.95,0.9482311560166675,True,0.9467417277995306,True
2017-01-05,1795,20,0.99,0.95,0.9386468221446599,True,0.9369669111981225,True
2017-01-12,1800,1,0.92,0.8799999999999999,0.8807639581710113,False,0.8793112691479964,True
2017-01-12,1800,5,0.96,0.8799999999999999,0.8841240496034736,False,0.8765563457399826,True
2017-01-12,1800,20,0.93,0.8799999999999999,0.8778054806251565,False,0.8662253829599307,True
2017-01-19,1805,1,0.97,0.96,0.9566285645118133,True,0.9593575043319713,True
2017-01-19,1805,5,1.0,0.96,0.9517951745559176,True,0.9567875216598568,True
2017-01-19,1805,20,0.95,0.96,0.9417618956965569,True,0.9471500866394275,True
2017-01-26,1810,1,0.98,1.0,0.9983398091082226,False,0.9993813856035056,True
2017-01-26,1810,5,0.99,1.0,0.9914693366683637,False,0.9969069280175283,True
2017-01-26,1810,20,0.91,1.0,0.9792459034744883,False,0.9876277120701134,True
2017-02-02,1815,1,1.0,0.99,0.9876659827533987,False,0.9893775644899493,True
2017-02-02,1815,5,0.93,0.99,0.9836400145699028,False,0.9868878224497466,True
2017-02-02,1815,20,0.92,0.99,0.9725627789981979,False,0.9775512897989863,True
2017-02-09,1820,1,0.92,0.93,0.9335444290451071,False,0.929346269053518,True
2017-02-09,1820,5,0.95,0.93,0.9315936394393454,False,0.9267313452675902,True
2017-02-09,1820,20,0.99,0.93,0.9230489601190086,False,0.9169253810703604,True
2017-02-16,1825,1,0.93,0.95,0.9480389110308169,True,0.9493590343745523,True
2017-02-16,1825,5,0.91,0.95,0.9461861380739321,True,0.9467951718727613,True
2017-02-16,1825,20,0.98,0.95,0.9365477479491858,True,0.9371806874910453,True
2017-02-23,1830,1,0.8500000000000001,0.91,0.9101610693293667,True,0.9093389032279805,True
2017-02-23,1830,5,0.92,0.91,0.910019151778904,True,0.9066945161399025,True
2017-02-23,1830,20,0.92,0.91,0.9018215938003888,True,0.89677806455961,True
2017-03-02,1835,1,0.94,0.92,0.9168440589778379,True,0.9193461452071615,True
2017-03-02,1835,5,0.99,0.92,0.9133159019686663,True,0.9167307260358075,True
2017-03-02,1835,20,0.8899999999999999,0.92,0.9032010607260929,True,0.90692290414323,True
2017-03-09,1840,1,0.97,0.99,0.9881301957806298,True,0.9893859731217592,True
2017-03-09,1840,5,0.98,0.99,0.9817130241882822,True,0.9869298656087961,True
2017-03-09,1840,20,0.8300000000000001,0.99,0.9716635208968429,True,0.9777194624351846,True
2017-03-16,1845,1,0.96,0.98,0.9798185024672614,True,0.9793821987788237,True
2017-03-16,1845,5,0.92,0.98,0.9761819606771075,True,0.9769109938941188,True
2017-03-16,1845,20,0.76,0.98,0.9667392124613049,True,0.9676439755764754,True
2017-03-23,1850,1,0.8899999999999999,0.92,0.9203917988963917,True,0.9193514069553951,True
2017-03-23,1850,5,0.8899999999999999,0.92,0.9194083543738784,True,0.9167570347769751,True
